//npcId - hitpoints attackAnim defenceAnim deathAnim attackDelay deathDelay respawnDelay maxHit attackStyle attackGfx attackProjectile agressivenessType
8784 - 500 99 100 102 4 1 60 133 MELEE -1 -1 PASSIVE
//Vyrewatch - 110
8799 - 1220 12141 12185 12181 6 1 60 110 RANGE -1 -1 AGRESSIVE
//Vyrewatch - 120
8800 - 1220 12141 12185 12181 6 1 60 110 RANGE -1 -1 AGRESSIVE
//Vyrewatch - 130
8813 - 700 -1 -1 -1 4 1 60 164 MELEE -1 -1 PASSIVE
//Vyrewatch - 140
8828 - 100 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
8829 - 100 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
8832 - 2000 12204 12194 12199 4 1 240 120 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
8833 - 3160 12204 12194 12199 5 1 240 140 SPECIAL -1 -1 AGRESSIVE
//Vyrewatch - 130
8834 - 4000 12205 12201 12206 5 1 7200 160 MELEE -1 -1 PASSIVE
//Skeletal hand - 80
8862 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Zombie hand - 90
8871 - 120 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//Mutated bloodveld - 126
8872 - 120 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//Mutated bloodveld - 146
8873 - 250 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
8874 - 250 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
8986 - 700 -1 -1 -1 4 1 60 114 MAGE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
8987 - 1000 -1 -1 -1 4 1 60 130 MAGE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
8988 - 1100 -1 -1 -1 4 1 60 216 MELEE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
8993 - 500 -1 -1 -1 10 1 60 60 MELEE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
9052 - 5700 -1 -1 -1 4 1 60 230 RANGE -1 -1 PASSIVE
//Zaromark Sliver - 80
9054 - 1260 -1 -1 -1 5 1 60 119 RANGE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
9056 - 1260 -1 -1 -1 5 1 60 119 RANGE -1 -1 AGRESSIVE
//Fistandantilus - 80
9057 - 1260 -1 -1 -1 5 1 60 119 RANGE -1 -1 AGRESSIVE
//Fistandantilus - 80
9058 - 1260 -1 -1 -1 5 1 60 119 RANGE -1 -1 AGRESSIVE
//Fistandantilus - 80
9059 - 1260 -1 -1 -1 5 1 60 119 RANGE -1 -1 AGRESSIVE
//Fistandantilus - 80
9077 - 1260 -1 -1 -1 5 1 60 119 RANGE -1 -1 AGRESSIVE
//Fistandantilus - 80
9089 - 1800 -1 -1 -1 4 1 60 190 MELEE -1 -1 AGRESSIVE
//Fistandantilus - 80
9092 - 2100 -1 -1 -1 4 1 60 114 MELEE -1 -1 AGRESSIVE
//Fistandantilus - 80
9096 - 1300 -1 -1 -1 6 1 60 300 MAGE -1 -1 AGRESSIVE
//Fistandantilus - 80
9097 - 700 -1 -1 -1 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Vyrewatch - 120
9098 - 690 -1 -1 -1 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Vyrewatch - 120
9103 - 700 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
9172 - 1250 12041 12040 12039 6 1 60 134 MAGE -1 -1 PASSIVE
//Vyrewatch - 120
9176 - 3500 -1 -1 -1 7 1 60 334 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
9177 - 3500 -1 -1 -1 7 1 60 334 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
9184 - 700 -1 -1 -1 7 1 60 73 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
9185 - 700 -1 -1 -1 7 1 60 73 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
9356 - 1000 3331 3332 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
9357 - 350 3331 3332 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
9437 - 10 -1 -1 -1 5 1 60 460 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
9455 - 1800 -1 -1 -1 4 1 60 160 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
9462 - 3000 -1 -1 12793 0 0 60 0 MELEE -1 -1 PASSIVE
//Vyrewatch - 130
9463 - 3000 12791 12795 12793 4 5 60 360 SPECIAL -1 2314 PASSIVE
//Vyrewatch - 140
9464 - 1900 -1 -1 12793 0 0 60 0 MELEE -1 -1 PASSIVE
//Vyrewatch - 110
9465 - 1900 12791 12795 12793 4 5 60 170 SPECIAL -1 2310 PASSIVE
//Vyrewatch - 120
9466 - 1100 -1 -1 12793 0 0 60 0 MELEE -1 -1 PASSIVE
//Vyrewatch - 130
9467 - 1100 12791 12795 12793 4 5 60 170 SPECIAL -1 2312 PASSIVE
//Vyrewatch - 140
9607 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Temple guardian - 30
9608 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Icefiend - 13
9609 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Icefiend - 13
9612 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Icefiend - 13
9613 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//TzHaar-Hur - 74
9614 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//TzHaar-Hur - 74
9615 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//TzHaar-Hur - 74
9616 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Lava monster - 47
9617 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Fire monster - 47
9618 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Mighty banshee - 90
9619 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Cave crawler - 138
9620 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Banshee mistress - 111
9621 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Insectoid assassin - 141
9622 - 250 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE
//Kurask overlord - 240
9624 - 20 -1 -1 -1 3 1 60 27 MELEE -1 -1 AGRESSIVE
//Monstrous cave crawler - 180
9626 - 20 -1 -1 -1 4 1 60 3 MAGE -1 -1 AGRESSIVE
//Basilisk boss - 240
9641 - 250 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE
//Mightiest turoth - 180
9903 - 4000 14380 -1 14378 5 2 0 300 MELEE -1 -1 AGRESSIVE
//Aberrant spectre - 96
9948 - 2450 13717 13716 13715 5 4 0 135 SPECIAL -1 -1 AGRESSIVE
//Aberrant spectre - 96
9949 - 2450 13717 13716 13715 5 4 0 135 SPECIAL -1 -1 AGRESSIVE
//Aberrant spectre - 96
9950 - 1000 13717 13716 13715 5 2 0 50 MAGE -1 592 AGRESSIVE
//Aberrant spectre - 96
9950 - 1000 13717 13716 13715 5 2 0 50 MAGE -1 592 AGRESSIVE
//Kurask minion - 106
9951 - 2450 13717 13716 13715 5 4 0 135 SPECIAL -1 -1 AGRESSIVE
//Giant lobster - 60
9952 - 2450 13717 13716 13715 5 4 0 135 SPECIAL -1 -1 AGRESSIVE
//Customs Officer - 35
9953 - 2450 13717 13716 13715 5 4 0 135 SPECIAL -1 -1 AGRESSIVE
//Customs Officer - 35
9954 - 3960 13717 13716 13715 5 4 0 169 SPECIAL -1 -1 AGRESSIVE
//Man - 2
9955 - 3960 13717 13716 13715 5 4 0 169 SPECIAL -1 -1 AGRESSIVE
//Man - 2
9956 - 5560 13717 13716 13715 5 4 0 221 SPECIAL -1 -1 AGRESSIVE
//Man - 2
9957 - 5560 13717 13716 13715 5 4 0 221 SPECIAL -1 -1 AGRESSIVE
//Man - 2
9958 - 5560 13717 13716 13715 3 4 0 221 SPECIAL -1 -1 AGRESSIVE
//Man - 2
9959 - 5560 13717 13716 13715 5 4 0 221 SPECIAL -1 -1 AGRESSIVE
//Man - 2
9960 - 5560 13717 13716 13715 5 4 0 221 SPECIAL -1 -1 AGRESSIVE
//Man - 2
9961 - 5560 13717 13716 13715 5 4 0 221 SPECIAL -1 -1 AGRESSIVE
//Woman - 2
9962 - 7000 13717 13716 13715 5 4 0 300 SPECIAL -1 -1 AGRESSIVE
//Woman - 2
9963 - 7000 13717 13716 13715 5 4 0 350 SPECIAL -1 -1 AGRESSIVE
//Woman - 2
9964 - 7000 13717 13716 13715 5 4 0 407 SPECIAL -1 -1 AGRESSIVE
//Woman - 2
9965 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Woman - 2
9966 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Man - 2
9967 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Man - 2
9968 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Warped cockroach - 1
9969 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Corpse Spider - 3
9970 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Warped fly - 5
9971 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Crawling corpse torso - 7
9972 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Crawling corpse torso - 7
9973 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Crawling corpse torso - 7
9974 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Crawling corpse torso - 7
9975 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Warped rat - 9
9976 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Warped bat - 12
9977 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Corpse archer - 13
9978 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Corpse archer - 13
9979 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Corpse archer - 13
9980 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Corpse archer - 13
9981 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Corpse archer - 13
9982 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Corpse archer - 13
9983 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Chaos druid - 13
9984 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Ghostly warrior - 42
9985 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Ghost - 79
9986 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Ghost - 79
9987 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Tormented wraith - 129
9988 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Dark energy core - 75
9989 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Corporeal Beast - 785
9990 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//New Boss
9991 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Armoured zombie - 85
9992 - 2530 2080 2079 836 5 4 0 177 SPECIAL -1 -1 AGRESSIVE
//Armoured zombie - 85
9993 - 2530 2080 2079 836 5 4 0 177 SPECIAL -1 -1 AGRESSIVE
//Armoured zombie - 85
9994 - 2530 2080 2079 836 5 4 0 177 SPECIAL -1 -1 AGRESSIVE
//Armoured zombie - 85
9995 - 3070 2080 2079 836 5 4 0 197 SPECIAL -1 -1 AGRESSIVE
//Armoured zombie - 85
9995 - 3070 2080 2079 836 5 4 0 197 SPECIAL -1 -1 AGRESSIVE
//Armoured zombie - 85
9996 - 3070 2080 2079 836 5 4 0 197 SPECIAL -1 -1 AGRESSIVE
//Armoured zombie - 85
9997 - 3070 2080 2079 836 5 4 0 197 SPECIAL -1 -1 AGRESSIVE
//Armoured zombie - 85
9998 - 3070 2080 2079 836 5 4 0 197 SPECIAL -1 -1 AGRESSIVE
//Armoured zombie - 85
9999 - 3070 2080 2079 836 5 4 0 197 SPECIAL -1 -1 AGRESSIVE
//Armoured zombie - 85
10000 - 3070 2080 2079 836 5 4 0 197 SPECIAL -1 -1 AGRESSIVE
//Armoured zombie - 85
10001 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Guard - 21
10002 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Monk of Zamorak - 17
10003 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Balance Elemental - 454
10004 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Balance Elemental - 454
10005 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Balance Elemental - 454
10006 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Warrior - 122
10007 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Warrior - 122
10008 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Warrior - 122
10009 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Warrior - 122
10010 - 4000 2080 2079 836 5 4 0 250 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Ranger - 79
10011 - 4000 2080 2079 836 5 4 0 250 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Ranger - 79
10012 - 4000 2080 2079 836 5 4 0 250 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Ranger - 79
10013 - 4000 2080 2079 836 5 4 0 250 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Ranger - 79
10014 - 4000 2080 2079 836 5 4 0 250 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Mage - 79
10015 - 4000 2080 2079 836 5 4 0 250 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Mage - 79
10016 - 5000 2080 2079 836 5 4 0 300 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Mage - 79
10017 - 5000 2080 2079 836 5 4 0 300 SPECIAL -1 -1 AGRESSIVE
//Elite Dark Mage - 79
10018 - 5000 2080 2079 836 5 4 0 300 SPECIAL -1 -1 AGRESSIVE
//Elite Black Knight - 138
10019 - 5000 2080 2079 836 5 4 0 300 SPECIAL -1 -1 AGRESSIVE
//Elite Black Knight - 138
10020 - 5000 2080 2079 836 5 4 0 300 SPECIAL -1 -1 AGRESSIVE
//Elite Black Knight - 138
10021 - 5000 2080 2079 836 5 4 0 300 SPECIAL -1 -1 AGRESSIVE
//Elite Black Knight - 138
10024 - 1 12989 12986 12987 6 1 1 1 SPECIAL -1 -1 AGRESSIVE
//Mercenary axeman - 88
10040 - 1 13791 13787 13785 6 1 1 1 SPECIAL -1 -1 AGRESSIVE
//Mercenary mage - 48
10059 - 1 12989 12986 12987 6 1 1 1 SPECIAL -1 -1 AGRESSIVE
//8335 - 500 -1 -1 -1 4 1 60 60 MAGE -1 -1 AGRESSIVE
10116 - 2000 13169 13170 13171 5 2 0 200 MELEE -1 -1 AGRESSIVE
//Tormented demon - 450
10157 - 1 5327 5328 5329 6 1 1 1 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
10168 - 1 23839 -1 23847 6 1 1 1 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
10366 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Tormented demon - 450
10378 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Tormented demon - 450
10465 - 3750 11639 11640 11642 6 1 60 240 MELEE -1 -1 PASSIVE
//Tormented demon - 450
10480 - 53 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Tormented demon - 450
10485 - 811 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Tormented demon - 450
10486 - 811 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Tormented demon - 450
10495 - 15000 64 65 67 4 3 -1 200 MELEE -1 -1 PASSIVE
//Tormented demon - 450
10509 - 2300 428 -1 836 5 2 0 650 MELEE -1 -1 PASSIVE
//Tormented demon - 450
10545 - 5000 12310 -1 836 5 2 0 650 MELEE -1 -1 AGRESSIVE
//Tormented demon - 450
10602 - 5000 2791 -1 836 5 2 0 650 MAGE -1 2728 AGRESSIVE
//Tormented demon - 450
10690 - 1 12632 5513 5491 6 1 1 1 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
10691 - 1 12632 5513 5491 6 1 1 1 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
10692 - 1 12632 5513 5491 6 1 1 1 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
10693 - 1 12632 5513 5491 6 1 1 1 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
10695 - 220 -1 -1 -1 4 1 60 32 MELEE -1 -1 AGRESSIVE
//Tormented demon - 450
10697 - 450 8080 8084 11211 4 1 60 44 MELEE -1 -1 PASSIVE
//Suspicious outsider - 50
10698 - 1 5327 5328 5329 6 1 1 1 SPECIAL -1 -1 AGRESSIVE
//Elite Khazard guard - 95
10699 - 1 8569 8571 8570 6 1 1 1 SPECIAL -1 -1 AGRESSIVE
//Elite Khazard guard - 95
10702 - 1050 9487 9489 9488 5 1 60 119 MELEE -1 -1 PASSIVE
//Elite Khazard guard - 95
10703 - 600 9459 9461 9460 5 1 60 50 MELEE -1 -1 AGRESSIVE
//Elite Khazard guard - 95
10706 - 350 4652 4654 4653 7 1 60 48 MELEE -1 -1 AGRESSIVE
//Turkey - 5
10708 - 350 4652 -1 4653 7 1 60 48 MELEE -1 -1 AGRESSIVE
//Phoenix - 235
10717 - 15000 4652 4651 4653 4 3 -1 190 MELEE -1 -1 PASSIVE
//Greater reborn warrior - 128
10718 - 870 64 65 67 5 1 60 97 MELEE -1 -1 AGRESSIVE
//Greater reborn warrior - 128
10726 - 1 6562 6563 6564 6 1 1 1 SPECIAL -1 -1 AGRESSIVE
//Lesser reborn ranger - 87
10736 - 1 422 425 836 6 1 1 1 SPECIAL -1 -1 AGRESSIVE
//Lesser reborn ranger - 87
10744 - 1 13479 13478 13481 6 1 1 1 SPECIAL -1 -1 AGRESSIVE
//Greater reborn ranger - 107
10754 - 1 4652 4671 4673 6 1 1 1 SPECIAL -1 -1 AGRESSIVE
//Greater reborn ranger - 107
10755 - 1 4666 -1 4668 6 1 1 1 SPECIAL -1 -1 AGRESSIVE
//Lesser reborn mage - 82
10761 - 15000 4652 4651 4653 4 3 -1 240 MELEE -1 -1 PASSIVE
//Lesser reborn mage - 82
10762 - 1000 4672 4671 4673 6 1 1 1 SPECIAL -1 -1 AGRESSIVE
//Greater reborn mage - 112
10769 - 15000 4672 4671 4673 4 3 -1 200 MELEE -1 -1 PASSIVE
//Greater reborn mage - 112
10773 - 1600 13151 13154 13153 5 1 60 213 SPECIAL -1 -1 AGRESSIVE
//Avatar of Destruction - 525
10782 - 1 13791 13792 13785 6 1 1 1 SPECIAL -1 -1 AGRESSIVE
//Avatar of Creation - 525
10791 - 1 13790 13792 13785 6 1 1 1 SPECIAL -1 -1 AGRESSIVE
//Pyrefiend - 43
10823 - 200 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Jelly - 78
10826 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Pyrefiend - 43
10831 - 1 -1 13406 13407 6 1 1 1 SPECIAL -1 -1 AGRESSIVE
//Jelly - 78
10906 - 1 8275 8274 8276 6 1 1 1 SPECIAL -1 -1 AGRESSIVE
//Ogre - 53
10907 - 80 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Ogre chieftain - 81
10985 - 200 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Glophren - 100
10986 - 200 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Chaos dwogre - 117
10987 - 750 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Black Guard - 117
10988 - 750 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Black Guard - 117
10991 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Black Guard - 117
10992 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Chaos dwarf hand cannoneer - 100
11086 - 80 -1 -1 -1 4 1 60 15 MELEE -1 -1 PASSIVE
//Chaos dwarf hand cannoneer - 100
11088 - 140 -1 -1 -1 4 1 60 16 MELEE -1 -1 PASSIVE
//Chaos dwarf - 48
11089 - 200 -1 -1 -1 4 1 60 18 MELEE -1 -1 PASSIVE
//Chaos dwarf - 48
11090 - 290 -1 -1 -1 4 1 60 19 MELEE -1 -1 PASSIVE
//Black Guard crossbowdwarf - 83
11091 - 330 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Black Guard crossbowdwarf - 83
11092 - 420 -1 -1 -1 4 1 60 21 MELEE -1 -1 PASSIVE
//Black Guard berserker - 66
11093 - 500 -1 -1 -1 4 1 60 21 MELEE -1 -1 PASSIVE
//Black Guard berserker - 66
11094 - 610 -1 -1 -1 4 1 60 22 MELEE -1 -1 PASSIVE
//Chaos dwarf hand cannoneer - 100
11095 - 730 -1 -1 -1 4 1 60 24 MELEE -1 -1 PASSIVE
//Chaos dwarf hand cannoneer - 100
11258 - 100 -1 -1 -1 6 1 60 24 MELEE -1 -1 PASSIVE
//Trade floor guard - 86
11259 - 67 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Giant rat - 6
11260 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Giant rat - 6
11261 - 120 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Living rock protector - 120
11266 - 280 -1 -1 -1 4 1 60 41 MELEE -1 -1 AGRESSIVE
//Living rock striker - 140
11354 - 1000 -1 -1 -1 4 1 60 114 MAGE -1 -1 AGRESSIVE
//Living rock patriarch - 200
11406 - 1000 13786 13787 13785 5 5 60 240 MELEE -1 -1 AGRESSIVE
//Goblin - 2
11407 - 1000 13786 13787 13785 5 5 60 240 MELEE -1 -1 AGRESSIVE
//Dark wizard - 7
11410 - 1000 13786 13785 13785 5 5 60 270 MELEE -1 -1 AGRESSIVE
//Dark wizard - 7
11562 - 500 -1 -1 -1 4 1 60 54 MELEE -1 -1 AGRESSIVE
//Dark wizard - 20
11563 - 610 -1 -1 -1 7 1 60 82 MELEE -1 -1 AGRESSIVE
//Dark wizard - 20
11565 - 950 -1 -1 -1 7 1 60 204 RANGE -1 -1 AGRESSIVE
//Chaos dwarf - 48
11585 - 500 -1 -1 -1 4 1 60 54 MELEE -1 -1 AGRESSIVE
//Banshee Champion - 73
11587 - 610 -1 -1 -1 7 1 60 82 MELEE -1 -1 AGRESSIVE
//Aberrant Spectre Champion - 102
11591 - 950 -1 -1 -1 7 1 60 204 RANGE -1 -1 AGRESSIVE
//Mummy Champion - 120
11633 - 1600 13151 13154 13153 5 1 60 213 SPECIAL -1 -1 AGRESSIVE
//Leprechaun Champion - 32
11634 - 1600 13151 13154 13153 5 1 60 213 SPECIAL -1 -1 AGRESSIVE
//Ice demon - 177
11635 - 1600 13151 13154 13153 5 1 60 213 SPECIAL -1 -1 AGRESSIVE
//Waterfiend - 115
11636 - 1600 13151 13154 13153 5 1 60 213 SPECIAL -1 -1 AGRESSIVE
//Waterfiend - 115
11696 - 750 -1 -1 -1 4 1 60 370 MELEE -1 -1 AGRESSIVE
//Waterfiend - 115
11697 - 750 -1 -1 -1 4 1 60 370 MELEE -1 -1 AGRESSIVE
//Waterfiend - 115
11751 - 10000 13044 13046 -1 4 1 60 230 SPECIAL -1 -1 AGRESSIVE
//Waterfiend - 115
11871 - 7500 -1 -1 -1 6 1 25 350 MELEE -1 -1 AGRESSIVE
//Waterfiend - 134
11872 - 20000 10057 10386 10385 4 3 100 513 SPECIAL -1 -1 AGRESSIVE
//Dagannoth sentinel - 193
11895 - 2500 -1 -1 -1 6 1 25 2750 MELEE -1 -1 AGRESSIVE
//Dagannoth guardian - 148
11902 - 3000 -1 -1 -1 6 1 25 300 MELEE -1 -1 AGRESSIVE
//Wallasalki - 98
11909 - 5000 -1 -1 -1 6 1 25 350 MELEE -1 -1 AGRESSIVE
//Dagannoth - 90
11910 - 300 -1 -1 -1 2 1 25 10 MELEE -1 -1 AGRESSIVE
//Dagannoth - 88
11916 - 600 -1 -1 -1 2 1 25 25 MELEE -1 -1 AGRESSIVE
//Dagannoth - 90
11924 - 800 -1 -1 -1 2 1 25 50 MELEE -1 -1 AGRESSIVE
//Aquanite - 114
11925 - 7000 -1 -1 -1 6 1 25 300 SPECIAL -1 -1 AGRESSIVE
//Skeletal horror - 320
11930 - 7500 -1 -1 -1 6 1 25 350 SPECIAL -1 -1 AGRESSIVE
//Skeletal horror - 320
11939 - 8000 -1 -1 -1 6 1 25 450 SPECIAL -1 -1 AGRESSIVE
//Ogre - 58
12291 - 1200 13788 13789 13785 5 5 60 400 MELEE -1 -1 AGRESSIVE
//Ogre - 58
12295 - 1400 13788 13787 13785 5 5 60 270 MELEE -1 -1 AGRESSIVE
//Count Draynor - 37
12345 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Count Draynor - 37
12346 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Decaying avatar - 525
12347 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Corruption beast - 180
12348 - 53 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Ice strykewyrm - 210
12349 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//
12350 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//lava strykewyrm
12351 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//
12352 - 67 5327 5328 5329 5 1 60 15 MELEE -1 -1 AGRESSIVE
//Desert strykewyrm - 130
12353 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//
12354 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Jungle strykewyrm - 110
12355 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//
12356 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Corpse archer - 13
12357 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Corpse archer - 13
12358 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Corpse archer - 13
